user_id,movie_id,rating,genres,production_companies,production_countries,release_year,overview
400031,being+john+malkovich+1999,4,Fantasy Drama Comedy,Gramercy Pictures Propaganda Films Single Cell Pictures,United States of America,1999.0,"Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body."
217295,the+little+mermaid+1989,5,Animation Family,Walt Disney Pictures Silver Screen Partners IV,United States of America,1989.0,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.
6733,cinderella+man+2005,4,Romance Drama History,Miramax Films Imagine Entertainment Universal Pictures Parkway Pictures (I) Touchstone Pictures,United States of America,2005.0,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state."
4214,titanic+1997,2,Drama Romance Thriller,Paramount Pictures Twentieth Century Fox Film Corporation Lightstorm Entertainment,United States of America,1997.0,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning."
64391,small+soldiers+1998,1,Comedy Adventure Fantasy Science Fiction Action,Universal Pictures Amblin Entertainment DreamWorks Pictures,United States of America,1998.0,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously."
570215,a+clockwork+orange+1971,3,Science Fiction Drama,Hawk Films Warner Bros.,United Kingdom United States of America,1971.0,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets."
463836,metro+1997,4,Action Adventure Comedy Crime Thriller,Caravan Pictures Touchstone Pictures,United States of America,1997.0,"Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars."
971072,fargo+1996,5,Crime Drama Thriller,PolyGram Filmed Entertainment Working Title Films,United States of America,1996.0,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!"
819165,the+big+lebowski+1998,4,Comedy Crime,Gramercy Pictures PolyGram Filmed Entertainment Working Title Films,United Kingdom United States of America,1998.0,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money."
650647,murder+in+the+first+1995,5,Crime Drama,Wolper Organization Warner Bros.,France United States of America,1995.0,"Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame."
514614,ratatouille+2007,3,Animation Comedy Family Fantasy,Walt Disney Pictures Pixar Animation Studios,United States of America,2007.0,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down."
913040,primal+fear+1996,4,Crime Drama Mystery Thriller,Paramount Pictures,United States of America,1996.0,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a 3rd person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime."
535184,the+river+wild+1994,4,Action Adventure Crime Thriller,Universal Pictures David Foster Productions Turman-Foster Company,United States of America,1994.0,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river."
578944,the+firm+1993,3,Drama Mystery Thriller,Paramount Pictures Mirage Enterprises Davis Entertainment,United States of America,1993.0,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan..."
974450,friday+the+13th+part+iii+1982,1,Horror Thriller,Paramount Pictures Jason Productions,United States of America,1982.0,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn."
772912,the+italian+job+1969,4,Action Crime Comedy Thriller,Paramount Pictures Oakhurst Productions,United Kingdom,1969.0,"Charlie's got a 'job' to do. Having just left prison he finds one his of friends has attempted a high risk job in Torino, Italy, right under the nose of the mafia. Charlie's friend doesn't get very far, so Charlie takes over the 'job'. Using three Mini Coopers, a couple of Jaguars and a bus, he hopes to bring Torino to a standstill, steal a fortune in gold and escape in the chaos."
913440,mission+impossible+1996,4,Adventure Action Thriller,Paramount Pictures Cruise/Wagner Productions,United States of America,1996.0,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score."
